Time,Front POA1 (W/m2),Front POA2 (W/m2),Rear 1 (W/m2),Rear 2 (W/m2),Rear 3 (W/m2),G,W,B,S,Temperature C,Specific Humidity g/kg,Precipitation mm/hour,Relative Humidity %,tcc,tclw,sin_h,cos_h,sin_doy,cos_doy
2025-05-11 11:30:00,730.2422634162756,780.0010340524458,905.3772198315273,954.8128897527282,904.5366160332693,0.0,0.0,1.0,0.0,24.74,8.07,0.0,42.13,49.003796,0.0,0.258819045102521,-0.9659258262890682,0.7748840413670407,-0.6321034111873487
2025-05-11 11:45:00,747.9622338593119,769.6154159154015,883.976247925191,913.2526689696826,909.7752875441881,0.0,0.0,1.0,0.0,24.74,8.07,0.0,42.13,42.12932,0.0,0.258819045102521,-0.9659258262890682,0.7748840413670407,-0.6321034111873487
2025-05-11 12:00:00,750.2437490264135,787.4460656468789,878.5760019112369,852.0412870860364,901.0413379180336,0.0,0.0,1.0,0.0,25.49,8.48,0.0,42.32,35.254837,0.0,1.2246467991473532e-16,-1.0,0.7748840413670407,-0.6321034111873487
2025-05-11 12:15:00,716.6473642526219,786.8548714366528,853.6500506137429,808.7994294610651,901.8332698470989,0.0,0.0,1.0,0.0,25.49,8.48,0.0,42.32,39.176693,0.0,1.2246467991473532e-16,-1.0,0.7748840413670407,-0.6321034111873487
2025-05-11 12:30:00,698.4604223971397,741.8592352262367,855.8644910757083,791.9210270716534,882.2819592714966,0.0,0.0,1.0,0.0,25.49,8.48,0.0,42.32,43.09855,0.0,1.2246467991473532e-16,-1.0,0.7748840413670407,-0.6321034111873487
2025-05-11 12:45:00,726.0001950201114,732.2257589580066,825.9701276195946,617.3958226310656,868.7409174751776,0.0,0.0,1.0,0.0,25.49,8.48,0.0,42.32,47.020405,0.0,1.2246467991473532e-16,-1.0,0.7748840413670407,-0.6321034111873487
2025-05-11 13:00:00,694.5979415902525,721.5955999021369,804.0543636809438,593.4930551884902,817.6553985030296,0.0,0.0,1.0,0.0,25.9,9.02,0.0,43.89,50.94226,0.0,-0.2588190451025208,-0.9659258262890684,0.7748840413670407,-0.6321034111873487
2025-05-11 13:15:00,684.3943511348707,697.3143512858486,763.0430533500463,530.6735936635982,792.0422355771958,0.0,0.0,1.0,0.0,25.9,9.02,0.0,43.89,58.164795,0.0,-0.2588190451025208,-0.9659258262890684,0.7748840413670407,-0.6321034111873487
2025-05-11 13:30:00,633.1933757502396,656.7484818450281,756.0972191361154,880.6150748694514,767.8146909458384,0.0,0.0,1.0,0.0,25.9,9.02,0.0,43.89,65.38733,0.0,-0.2588190451025208,-0.9659258262890684,0.7748840413670407,-0.6321034111873487
2025-05-11 13:45:00,559.8775157888523,625.0010691743021,713.5652680731571,849.0171722982202,734.5260799254413,0.0,0.0,1.0,0.0,25.9,9.02,0.0,43.89,72.60987,0.0,-0.2588190451025208,-0.9659258262890684,0.7748840413670407,-0.6321034111873487
2025-05-11 14:00:00,553.2162405851778,578.1408916830546,643.5342431068415,826.5124947714685,691.2575755029112,0.0,0.0,1.0,0.0,26.0,9.52,0.0,46.02,79.832405,0.0,-0.4999999999999997,-0.8660254037844388,0.7748840413670407,-0.6321034111873487
2025-05-11 14:15:00,484.69910861097645,527.8181124264926,629.4260541526295,675.5470959545182,651.799258111171,0.0,0.0,1.0,0.0,26.0,9.52,0.0,46.02,82.10124,0.0,-0.4999999999999997,-0.8660254037844388,0.7748840413670407,-0.6321034111873487
2025-05-11 14:30:00,452.52616366828147,455.47435375454893,571.4103144181631,732.4091213901179,625.6072456499019,0.0,0.0,1.0,0.0,26.0,9.52,0.0,46.02,84.37008,0.0,-0.4999999999999997,-0.8660254037844388,0.7748840413670407,-0.6321034111873487
2025-05-11 14:45:00,383.26451512597976,404.37748692973577,509.44493920251534,556.7640564684069,525.2461725099788,0.0,0.0,1.0,0.0,26.0,9.52,0.0,46.02,86.638916,0.0,-0.4999999999999997,-0.8660254037844388,0.7748840413670407,-0.6321034111873487
2025-05-11 15:00:00,322.95097459036197,360.0670475041875,371.65566482470626,348.6030210479741,398.0710697879448,0.0,0.0,1.0,0.0,25.8,9.83,0.0,48.07,88.90775,0.0,-0.7071067811865471,-0.7071067811865479,0.7748840413670407,-0.6321034111873487
2025-05-11 15:15:00,285.79783820270995,304.33178754942827,71.56890184830753,281.33019372074847,135.80594479625464,0.0,0.0,1.0,0.0,25.8,9.83,0.0,48.07,89.20427,0.0,-0.7071067811865471,-0.7071067811865479,0.7748840413670407,-0.6321034111873487
2025-05-11 15:30:00,54.38774772256719,98.12088868500007,110.73013443635064,275.6366597952671,95.8972720904113,0.0,0.0,1.0,0.0,25.8,9.83,0.0,48.07,89.50078,0.0,-0.7071067811865471,-0.7071067811865479,0.7748840413670407,-0.6321034111873487
2025-05-11 15:45:00,18.104643164526834,18.75004462757638,47.79660076897295,171.24292259906127,33.43310924324787,0.0,0.0,1.0,0.0,25.8,9.83,0.0,48.07,89.79729,0.0,-0.7071067811865471,-0.7071067811865479,0.7748840413670407,-0.6321034111873487
2025-05-11 16:00:00,34.215395547150564,5.431080847212485,67.84396558075659,123.53952863974224,44.618145221835455,0.0,0.0,1.0,0.0,25.15,10.53,0.0,53.52,90.0938,0.0,-0.8660254037844384,-0.5000000000000004,0.7748840413670407,-0.6321034111873487
2025-05-11 16:15:00,8.959384219022516,23.74797493601116,44.08012198819699,107.6050252549543,29.960511678300108,0.0,0.0,1.0,0.0,25.15,10.53,0.0,53.52,92.57035,0.0,-0.8660254037844384,-0.5000000000000004,0.7748840413670407,-0.6321034111873487
2025-05-11 16:30:00,9.809133805329246,0.0,0.0,120.51303494293573,17.858040859921175,0.0,0.0,1.0,0.0,25.15,10.53,0.0,53.52,95.046906,0.0,-0.8660254037844384,-0.5000000000000004,0.7748840413670407,-0.6321034111873487
2025-05-11 16:45:00,0.0,16.089685766928657,24.481751104873606,113.32650125996733,12.820072946977403,0.0,0.0,1.0,0.0,25.15,10.53,0.0,53.52,97.52345,0.0,-0.8660254037844384,-0.5000000000000004,0.7748840413670407,-0.6321034111873487
2025-05-11 17:00:00,19.469398014692143,0.0,0.0,54.79295513819716,17.262829744892286,0.0,0.0,1.0,0.0,24.14,12.05,0.0,65.03,100.0,0.0,-0.9659258262890684,-0.2588190451025206,0.7748840413670407,-0.6321034111873487
2025-05-11 17:15:00,0.0,0.0,9.399274749306187,121.74180396908685,7.498713513461371,0.0,0.0,1.0,0.0,24.14,12.05,0.0,65.03,100.0,0.0,-0.9659258262890684,-0.2588190451025206,0.7748840413670407,-0.6321034111873487
2025-05-11 17:30:00,17.902362478223306,0.0,24.260246100579035,40.07938297549346,4.62990148185562,0.0,0.0,1.0,0.0,24.14,12.05,0.0,65.03,100.0,0.0,-0.9659258262890684,-0.2588190451025206,0.7748840413670407,-0.6321034111873487
2025-05-11 17:45:00,35.09894283845697,15.796327326743047,0.0,20.287479727506256,3.2191003957540887,0.0,0.0,1.0,0.0,24.14,12.05,0.0,65.03,100.0,0.0,-0.9659258262890684,-0.2588190451025206,0.7748840413670407,-0.6321034111873487
2025-05-11 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.4,12.77,0.0,76.54,100.0,0.0,-1.0,-1.8369701987210292e-16,0.7748840413670407,-0.6321034111873487
2025-05-11 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.4,12.77,0.0,76.54,99.19612,0.0,-1.0,-1.8369701987210292e-16,0.7748840413670407,-0.6321034111873487
2025-05-11 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.4,12.77,0.0,76.54,98.39224,0.0,-1.0,-1.8369701987210292e-16,0.7748840413670407,-0.6321034111873487
2025-05-11 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.4,12.77,0.0,76.54,97.58837,0.0,-1.0,-1.8369701987210292e-16,0.7748840413670407,-0.6321034111873487
2025-05-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.34,11.59,0.0,78.89,96.78449,0.0,-0.9659258262890684,0.2588190451025203,0.7748840413670407,-0.6321034111873487
2025-05-11 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.34,11.59,0.0,78.89,96.26376,0.0015183743,-0.9659258262890684,0.2588190451025203,0.7748840413670407,-0.6321034111873487
2025-05-11 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.34,11.59,0.0,78.89,95.74304,0.0030367486,-0.9659258262890684,0.2588190451025203,0.7748840413670407,-0.6321034111873487
2025-05-11 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.34,11.59,0.0,78.89,95.22232,0.004555123,-0.9659258262890684,0.2588190451025203,0.7748840413670407,-0.6321034111873487
2025-05-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.26,11.13,0.0,81.08,94.70159,0.0060734972,-0.8660254037844386,0.5000000000000001,0.7748840413670407,-0.6321034111873487
2025-05-11 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.26,11.13,0.0,81.08,95.17029,0.014192796,-0.8660254037844386,0.5000000000000001,0.7748840413670407,-0.6321034111873487
2025-05-11 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.26,11.13,0.0,81.08,95.63899,0.022312095,-0.8660254037844386,0.5000000000000001,0.7748840413670407,-0.6321034111873487
2025-05-11 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.26,11.13,0.0,81.08,96.1077,0.030431394,-0.8660254037844386,0.5000000000000001,0.7748840413670407,-0.6321034111873487
2025-05-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.54,10.88,0.0,82.93,96.57639,0.038550694,-0.7071067811865477,0.7071067811865474,0.7748840413670407,-0.6321034111873487
2025-05-11 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.54,10.88,0.0,82.93,96.424866,0.029304232,-0.7071067811865477,0.7071067811865474,0.7748840413670407,-0.6321034111873487
2025-05-11 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.54,10.88,0.0,82.93,96.27333,0.02005777,-0.7071067811865477,0.7071067811865474,0.7748840413670407,-0.6321034111873487
2025-05-11 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.54,10.88,0.0,82.93,96.1218,0.010811308,-0.7071067811865477,0.7071067811865474,0.7748840413670407,-0.6321034111873487
2025-05-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.28,10.68,0.0,88.15,95.970276,0.0015648464,-0.5000000000000004,0.8660254037844384,0.7748840413670407,-0.6321034111873487
2025-05-11 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.28,10.68,0.0,88.15,96.83077,0.0011895048,-0.5000000000000004,0.8660254037844384,0.7748840413670407,-0.6321034111873487
2025-05-11 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.28,10.68,0.0,88.15,97.69127,0.00081416324,-0.5000000000000004,0.8660254037844384,0.7748840413670407,-0.6321034111873487
2025-05-11 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.28,10.68,0.0,88.15,98.551765,0.00043882168,-0.5000000000000004,0.8660254037844384,0.7748840413670407,-0.6321034111873487
2025-05-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.49,10.36,0.0,89.93,99.41226,6.3480096e-05,-0.2588190451025215,0.965925826289068,0.7748840413670407,-0.6321034111873487
2025-05-11 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.49,10.36,0.0,89.93,99.50203,4.8221307e-05,-0.2588190451025215,0.965925826289068,0.7748840413670407,-0.6321034111873487
2025-05-11 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.49,10.36,0.0,89.93,99.5918,3.296252e-05,-0.2588190451025215,0.965925826289068,0.7748840413670407,-0.6321034111873487
2025-05-11 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.49,10.36,0.0,89.93,99.681564,1.7703735e-05,-0.2588190451025215,0.965925826289068,0.7748840413670407,-0.6321034111873487
